document,word,tfidf score
Macalester College.csv,experienced,0.0
Macalester College.csv,experiences,0.0
Macalester College.csv,expertise,0.0
Macalester College.csv,experts,0.0
Macalester College.csv,explore,0.0
Macalester College.csv,extent,0.0
Macalester College.csv,extracurricular,0.0
Macalester College.csv,extraordinary,0.0
Macalester College.csv,face,0.0
Macalester College.csv,fact,0.0
Macalester College.csv,factor,0.0
Macalester College.csv,factors,0.0
Macalester College.csv,faculty,0.0
Macalester College.csv,fair,0.0
Macalester College.csv,fall,0.0
Macalester College.csv,families,0.0
Macalester College.csv,family,0.0
Macalester College.csv,far,0.0
Macalester College.csv,favor,0.0
Macalester College.csv,feel,0.0
Macalester College.csv,fellow,0.0
Macalester College.csv,fellows,0.0
Macalester College.csv,female,0.0
Macalester College.csv,field,0.0
Macalester College.csv,fields,0.0
Macalester College.csv,filed,0.0
Macalester College.csv,financial,0.0
Macalester College.csv,firm,0.0
Macalester College.csv,firmly,0.0
Macalester College.csv,focus,0.0
Macalester College.csv,focused,0.0
Macalester College.csv,follow,0.0
Macalester College.csv,following,0.0
Macalester College.csv,forest,0.0
Macalester College.csv,forms,0.0
Macalester College.csv,forward,0.0
Macalester College.csv,foster,0.0
Macalester College.csv,fostering,0.0
Macalester College.csv,foundation,0.0
Macalester College.csv,foundational,0.0
Macalester College.csv,founded,0.0
Macalester College.csv,founding,0.0
Macalester College.csv,fourteenth,0.0
Macalester College.csv,fulfill,0.0
Macalester College.csv,fully,0.0
Macalester College.csv,fundamental,0.0
Macalester College.csv,future,0.0
Macalester College.csv,gender,0.0
Macalester College.csv,general,0.0
Macalester College.csv,generation,0.0
Macalester College.csv,generations,0.0
Macalester College.csv,geographic,0.0
Macalester College.csv,geography,0.0
Macalester College.csv,georgetown,0.0
Macalester College.csv,given,0.0
Macalester College.csv,global,0.0
Macalester College.csv,globally,0.0
Macalester College.csv,goal,0.0
Macalester College.csv,goals,0.0
Macalester College.csv,goes,0.0
Macalester College.csv,going,0.0
Macalester College.csv,good,0.0
Macalester College.csv,graduate,0.0
Macalester College.csv,graduates,0.0
Macalester College.csv,graduation,0.0
Macalester College.csv,grateful,0.0
Macalester College.csv,great,0.0
Macalester College.csv,greater,0.0
Macalester College.csv,greatest,0.0
Macalester College.csv,greatly,0.0
Macalester College.csv,grinnell,0.0
Macalester College.csv,grounded,0.0
Macalester College.csv,group,0.0
Macalester College.csv,groups,0.14603501368736624
Macalester College.csv,grow,0.0
Macalester College.csv,growing,0.0
Macalester College.csv,growth,0.0
Macalester College.csv,grutter,0.0
Macalester College.csv,guarantees,0.0
Macalester College.csv,guidance,0.0
Macalester College.csv,guide,0.0
Macalester College.csv,guided,0.0
Macalester College.csv,half,0.0
Macalester College.csv,hamilton,0.0
Macalester College.csv,handed,0.0
Macalester College.csv,harvard,0.0
Macalester College.csv,harvey,0.0
Macalester College.csv,haverford,0.0
Macalester College.csv,health,0.0
Macalester College.csv,healthy,0.20141272032352261
Macalester College.csv,heard,0.0
Macalester College.csv,heart,0.0
Macalester College.csv,held,0.0
Macalester College.csv,help,0.0
Macalester College.csv,helped,0.0
Macalester College.csv,helps,0.0
Macalester College.csv,heritage,0.0
Macalester College.csv,high,0.0
Macalester College.csv,higher,0.09065730705120986
Macalester College.csv,highest,0.0
Macalester College.csv,hill,0.0
Macalester College.csv,hispanic,0.0
Macalester College.csv,historic,0.0
Macalester College.csv,historically,0.0
Macalester College.csv,histories,0.0
Macalester College.csv,history,0.0
Macalester College.csv,hold,0.0
Macalester College.csv,holistic,0.0
Macalester College.csv,home,0.0
Macalester College.csv,honor,0.0
Macalester College.csv,hope,0.0
Macalester College.csv,hopkins,0.0
Macalester College.csv,host,0.0
Macalester College.csv,human,0.0
Macalester College.csv,ideals,0.0
Macalester College.csv,ideas,0.0
Macalester College.csv,identify,0.0
Macalester College.csv,identities,0.0
Macalester College.csv,identity,0.0
Macalester College.csv,impact,0.0
Macalester College.csv,impacts,0.0
Macalester College.csv,imperfect,0.0
Macalester College.csv,implemented,0.0
Macalester College.csv,implications,0.0
Macalester College.csv,importance,0.0
Macalester College.csv,important,0.0
Macalester College.csv,imposed,0.0
Macalester College.csv,improving,0.0
Macalester College.csv,included,0.0
Macalester College.csv,includes,0.0
Macalester College.csv,including,0.0
Macalester College.csv,inclusion,0.0
Macalester College.csv,inclusive,0.0
Macalester College.csv,inclusivity,0.0
Macalester College.csv,income,0.1552252892647707
Macalester College.csv,increase,0.0
Macalester College.csv,increased,0.0
Macalester College.csv,increasing,0.0
Macalester College.csv,increasingly,0.0
Macalester College.csv,individual,0.0
Macalester College.csv,individualized,0.0
Macalester College.csv,individuals,0.0
Macalester College.csv,inform,0.0
Macalester College.csv,information,0.0
Macalester College.csv,informed,0.0
Macalester College.csv,initiative,0.0
Macalester College.csv,initiatives,0.0
Macalester College.csv,innovation,0.0
Macalester College.csv,innovative,0.16647327752222002
Macalester College.csv,inspiration,0.0
Macalester College.csv,inspire,0.0
Macalester College.csv,institute,0.0
Macalester College.csv,institution,0.0
Macalester College.csv,institutional,0.0
Macalester College.csv,institutions,0.0
Macalester College.csv,instruction,0.0
Macalester College.csv,integral,0.0
Macalester College.csv,intellectual,0.0
Macalester College.csv,interconnected,0.0
Macalester College.csv,involving,0.0
Macalester College.csv,issue,0.0
Macalester College.csv,issued,0.0
Macalester College.csv,issues,0.0
Macalester College.csv,jackson,0.0
Macalester College.csv,jcsu,0.0
Macalester College.csv,johnson,0.0
Macalester College.csv,join,0.0
Macalester College.csv,joined,0.0
Macalester College.csv,jr,0.0
Macalester College.csv,judicial,0.0
Macalester College.csv,june,0.0
Macalester College.csv,just,0.0
Macalester College.csv,justice,0.0
Macalester College.csv,justices,0.0
Macalester College.csv,keeping,0.0
Macalester College.csv,key,0.0
Macalester College.csv,kind,0.0
Macalester College.csv,know,0.0
Macalester College.csv,knowledge,0.0
Macalester College.csv,known,0.0
Macalester College.csv,landscape,0.0
Macalester College.csv,large,0.0
Macalester College.csv,later,0.0
Macalester College.csv,launched,0.0
Macalester College.csv,law,0.0
Macalester College.csv,lawful,0.0
Macalester College.csv,lead,0.0
Macalester College.csv,leaders,0.0
Macalester College.csv,leadership,0.0
Macalester College.csv,leading,0.0
Macalester College.csv,leads,0.0
Macalester College.csv,learn,0.0
Macalester College.csv,learned,0.0
Macalester College.csv,learning,0.08793194274478344
Macalester College.csv,leave,0.0
Macalester College.csv,lee,0.0
Macalester College.csv,legacies,0.0
Macalester College.csv,legal,0.0
Macalester College.csv,legally,0.0
Macalester College.csv,lessons,0.0
Macalester College.csv,let,0.0
Macalester College.csv,letter,0.0
Macalester College.csv,levels,0.0
Macalester College.csv,liberal,0.0
Macalester College.csv,life,0.0
Macalester College.csv,light,0.0
Macalester College.csv,like,0.0
Macalester College.csv,likely,0.0
Macalester College.csv,limited,0.0
Macalester College.csv,limits,0.0
Macalester College.csv,live,0.0
Macalester College.csv,lived,0.0
Macalester College.csv,lives,0.0
Macalester College.csv,living,0.0
Macalester College.csv,local,0.0
Macalester College.csv,long,0.0
Macalester College.csv,longer,0.0
Macalester College.csv,longstanding,0.0
Macalester College.csv,look,0.0
Macalester College.csv,low,0.0
Macalester College.csv,maintain,0.0
Macalester College.csv,maintaining,0.0
Macalester College.csv,majority,0.0
Macalester College.csv,make,0.0
Macalester College.csv,makes,0.0
Macalester College.csv,making,0.0
Macalester College.csv,manner,0.0
Macalester College.csv,marginalized,0.0
Macalester College.csv,matter,0.0
Macalester College.csv,matters,0.0
Macalester College.csv,meaningful,0.0
Macalester College.csv,means,0.0
Macalester College.csv,meantime,0.0
Macalester College.csv,meet,0.0
Macalester College.csv,meeting,0.0
Macalester College.csv,member,0.0
Macalester College.csv,members,0.10903785820601879
Macalester College.csv,men,0.0
Macalester College.csv,merely,0.0
Macalester College.csv,message,0.0
Macalester College.csv,methods,0.0
Macalester College.csv,michael,0.0
Macalester College.csv,michigan,0.0
Macalester College.csv,minority,0.0
Macalester College.csv,mission,0.0
Macalester College.csv,missions,0.0
Macalester College.csv,mit,0.0
Macalester College.csv,mobility,0.20141272032352261
Macalester College.csv,model,0.0
Macalester College.csv,moment,0.0
Macalester College.csv,month,0.0
Macalester College.csv,months,0.0
Macalester College.csv,morning,0.0
Macalester College.csv,mudd,0.0
Macalester College.csv,multicultural,0.0
Macalester College.csv,nation,0.0
Macalester College.csv,national,0.0
Macalester College.csv,native,0.0
Macalester College.csv,navigate,0.0
Macalester College.csv,navigating,0.0
Macalester College.csv,nearly,0.0
Macalester College.csv,necessary,0.0
Macalester College.csv,need,0.0
Macalester College.csv,needed,0.0
Macalester College.csv,needs,0.0
Macalester College.csv,negative,0.0
Macalester College.csv,neutral,0.0
Macalester College.csv,new,0.0
Macalester College.csv,newly,0.0
Macalester College.csv,non,0.0
Macalester College.csv,north,0.0
Macalester College.csv,northeastern,0.0
Macalester College.csv,northwestern,0.0
Macalester College.csv,note,0.0
Macalester College.csv,number,0.0
Macalester College.csv,obligation,0.0
Macalester College.csv,offer,0.0
Macalester College.csv,office,0.0
Macalester College.csv,olin,0.0
Macalester College.csv,ongoing,0.0
Macalester College.csv,open,0.0
Macalester College.csv,opinion,0.0
Macalester College.csv,opinions,0.0
Macalester College.csv,opportunities,0.0
Macalester College.csv,opportunity,0.11324087170432529
Macalester College.csv,organizations,0.0
Macalester College.csv,outcome,0.0
Macalester College.csv,outcomes,0.0
Macalester College.csv,outreach,0.0
Macalester College.csv,outstanding,0.0
Macalester College.csv,page,0.0
Macalester College.csv,painful,0.0
Macalester College.csv,participation,0.0
Macalester College.csv,particularly,0.0
Macalester College.csv,partners,0.0
Macalester College.csv,partnerships,0.0
Macalester College.csv,passed,0.0
Macalester College.csv,past,0.0
Macalester College.csv,path,0.0
Macalester College.csv,paths,0.0
Macalester College.csv,peer,0.0
Macalester College.csv,penn,0.0
Macalester College.csv,people,0.0
Macalester College.csv,permissible,0.0
Macalester College.csv,permitted,0.0
Macalester College.csv,persist,0.0
Macalester College.csv,person,0.0
Macalester College.csv,personal,0.0
Macalester College.csv,personally,0.0
Macalester College.csv,perspectives,0.0
Macalester College.csv,pitzer,0.0
Macalester College.csv,place,0.0
Macalester College.csv,places,0.0
Macalester College.csv,plan,0.0
Macalester College.csv,plans,0.0
Macalester College.csv,pluralism,0.0
Macalester College.csv,point,0.0
Macalester College.csv,points,0.0
Macalester College.csv,policies,0.0
Macalester College.csv,pomona,0.0
Macalester College.csv,population,0.0
Macalester College.csv,position,0.0
Macalester College.csv,positive,0.0
Macalester College.csv,possible,0.1347870254299169
Macalester College.csv,potential,0.0
Macalester College.csv,powell,0.0
Macalester College.csv,power,0.0
Macalester College.csv,powerful,0.17320418920394082
Macalester College.csv,practice,0.0
Macalester College.csv,practices,0.0
Macalester College.csv,precedent,0.0
Macalester College.csv,preparation,0.0
Macalester College.csv,prepare,0.0
Macalester College.csv,prepared,0.18097445648866886
Macalester College.csv,prepares,0.16053619265381508
Macalester College.csv,preparing,0.0
Macalester College.csv,present,0.0
Macalester College.csv,president,0.0
Macalester College.csv,principle,0.0
Macalester College.csv,principles,0.0
Macalester College.csv,priority,0.1901647320660733
Macalester College.csv,private,0.0
Macalester College.csv,process,0.0
Macalester College.csv,processes,0.0
Macalester College.csv,professional,0.0
Macalester College.csv,profound,0.0
Macalester College.csv,program,0.0
Macalester College.csv,programs,0.0
Macalester College.csv,progress,0.0
Macalester College.csv,prohibiting,0.0
Macalester College.csv,promise,0.0
Macalester College.csv,promote,0.0
Macalester College.csv,proposal,0.0
Macalester College.csv,proposition,0.0
Macalester College.csv,prospective,0.0
Macalester College.csv,protection,0.0
Macalester College.csv,provide,0.0
Macalester College.csv,provides,0.0
Macalester College.csv,providing,0.0
Macalester College.csv,provost,0.0
Macalester College.csv,public,0.0
Macalester College.csv,purpose,0.0
Macalester College.csv,pursue,0.0
Macalester College.csv,pursuing,0.0
Macalester College.csv,qualified,0.0
Macalester College.csv,quality,0.0
Macalester College.csv,question,0.0
Macalester College.csv,questions,0.0
Macalester College.csv,race,0.062448775931628064
Macalester College.csv,racial,0.0
Macalester College.csv,racially,0.0
Macalester College.csv,racism,0.0
Macalester College.csv,range,0.0
Macalester College.csv,reach,0.0
Macalester College.csv,reaching,0.0
Macalester College.csv,reaffirm,0.0
Macalester College.csv,realize,0.0
Macalester College.csv,recent,0.0
Macalester College.csv,recently,0.0
Macalester College.csv,recognize,0.0
Macalester College.csv,recruit,0.0
Macalester College.csv,recruiting,0.0
Macalester College.csv,recruitment,0.0
Macalester College.csv,reflect,0.0
Macalester College.csv,reflects,0.0
Macalester College.csv,regarding,0.0
Macalester College.csv,related,0.0
Macalester College.csv,released,0.0
Macalester College.csv,religious,0.0
Macalester College.csv,remain,0.09659439191961479
Macalester College.csv,remains,0.10903785820601879
Macalester College.csv,remarkable,0.0
Macalester College.csv,representation,0.0
Macalester College.csv,require,0.0
Macalester College.csv,required,0.0
Macalester College.csv,requires,0.0
Macalester College.csv,research,0.0
Macalester College.csv,resources,0.0
Macalester College.csv,respect,0.0
Macalester College.csv,respond,0.0
Macalester College.csv,responsibility,0.0
Macalester College.csv,result,0.0
Macalester College.csv,resulted,0.0
Macalester College.csv,review,0.0
Macalester College.csv,reviewing,0.0
Macalester College.csv,rice,0.0
Macalester College.csv,rich,0.1552252892647707
Macalester College.csv,richly,0.0
Macalester College.csv,right,0.0
Macalester College.csv,rights,0.0
Macalester College.csv,rigorous,0.0
Macalester College.csv,roberts,0.0
Macalester College.csv,robust,0.0
Macalester College.csv,role,0.0
Macalester College.csv,rooted,0.0
Macalester College.csv,rule,0.0
Macalester College.csv,ruled,0.0
Macalester College.csv,rules,0.0
Macalester College.csv,ruling,0.07830142890302268
Macalester College.csv,rulings,0.0
Macalester College.csv,said,0.0
Macalester College.csv,say,0.0
Macalester College.csv,scholars,0.0
Macalester College.csv,scholarship,0.0
Macalester College.csv,school,0.0
Macalester College.csv,schools,0.0
Macalester College.csv,science,0.0
Macalester College.csv,sciences,0.0
Macalester College.csv,scores,0.0
Macalester College.csv,sectors,0.0
Macalester College.csv,seek,0.0
Macalester College.csv,seeking,0.0
Macalester College.csv,seen,0.0
Macalester College.csv,selective,0.0
Macalester College.csv,sense,0.0
Macalester College.csv,serve,0.0
Macalester College.csv,served,0.0
Macalester College.csv,service,0.0
Macalester College.csv,services,0.0
Macalester College.csv,set,0.0
Macalester College.csv,sffa,0.0
Macalester College.csv,share,0.0
Macalester College.csv,shared,0.0
Macalester College.csv,sharing,0.0
Macalester College.csv,signed,0.0
Macalester College.csv,significant,0.0
Macalester College.csv,significantly,0.0
Macalester College.csv,similar,0.0
Macalester College.csv,simply,0.0
Macalester College.csv,sincerely,0.0
Macalester College.csv,single,0.21591389928997146
Macalester College.csv,skidmore,0.0
Macalester College.csv,smith,0.0
Macalester College.csv,social,0.0
Macalester College.csv,societal,0.0
Macalester College.csv,society,0.0
Macalester College.csv,socioeconomic,0.0
Macalester College.csv,solutions,0.0
Macalester College.csv,solving,0.0
Macalester College.csv,sonia,0.0
Macalester College.csv,soon,0.0
Macalester College.csv,sotomayor,0.0
Macalester College.csv,sought,0.0
Macalester College.csv,special,0.0
Macalester College.csv,specific,0.0
Macalester College.csv,specifically,0.0
Macalester College.csv,spiritual,0.0
Macalester College.csv,staff,0.0
Macalester College.csv,stand,0.0
Macalester College.csv,standards,0.0
Macalester College.csv,standing,0.0
Macalester College.csv,stanford,0.0
Macalester College.csv,state,0.0
Macalester College.csv,stated,0.0
Macalester College.csv,statement,0.0
Macalester College.csv,states,0.0
Macalester College.csv,status,0.0
Macalester College.csv,stay,0.0
Macalester College.csv,steadfast,0.0
Macalester College.csv,stem,0.0
Macalester College.csv,step,0.0
Macalester College.csv,steps,0.0
Macalester College.csv,strategic,0.0
Macalester College.csv,strategies,0.0
Macalester College.csv,strength,0.0
Macalester College.csv,strengthen,0.0
Macalester College.csv,strengthened,0.0
Macalester College.csv,strengthens,0.0
Macalester College.csv,strengths,0.0
Macalester College.csv,strides,0.0
Macalester College.csv,strive,0.0
Macalester College.csv,striving,0.0
Macalester College.csv,strong,0.0
Macalester College.csv,stronger,0.0
Macalester College.csv,strongly,0.0
Macalester College.csv,struggle,0.0
Macalester College.csv,student,0.14620045029131076
Macalester College.csv,students,0.12174686038882854
Macalester College.csv,studies,0.0
Macalester College.csv,study,0.0
Macalester College.csv,studying,0.0
Macalester College.csv,succeed,0.0
Macalester College.csv,success,0.1315338347209174
Macalester College.csv,successful,0.0
Macalester College.csv,summer,0.0
Macalester College.csv,support,0.0
Macalester College.csv,supported,0.0
Macalester College.csv,supporting,0.0
Macalester College.csv,supreme,0.05502258480104132
Macalester College.csv,sustain,0.0
Macalester College.csv,sustained,0.0
Macalester College.csv,sustaining,0.0
Macalester College.csv,swarthmore,0.0
Macalester College.csv,taken,0.0
Macalester College.csv,takes,0.0
Macalester College.csv,talent,0.0
Macalester College.csv,talented,0.0
Macalester College.csv,talents,0.0
Macalester College.csv,teach,0.0
Macalester College.csv,teaching,0.0
Macalester College.csv,team,0.0
Macalester College.csv,teams,0.0
Macalester College.csv,test,0.0
Macalester College.csv,tests,0.0
Macalester College.csv,think,0.0
Macalester College.csv,thinking,0.0
Macalester College.csv,thoroughly,0.0
Macalester College.csv,thought,0.0
Macalester College.csv,thoughtful,0.0
Macalester College.csv,thoughtfully,0.0
Macalester College.csv,thrive,0.0
Macalester College.csv,tied,0.0
Macalester College.csv,time,0.0
Macalester College.csv,title,0.0
Macalester College.csv,today,0.06407494795079964
Macalester College.csv,took,0.0
Macalester College.csv,tool,0.0
Macalester College.csv,tools,0.0
Macalester College.csv,traditional,0.0
Macalester College.csv,transformative,0.0
Macalester College.csv,true,0.0
Macalester College.csv,truly,0.0
Macalester College.csv,tufts,0.0
Macalester College.csv,turn,0.0
Macalester College.csv,type,0.0
Macalester College.csv,uc,0.0
Macalester College.csv,ucla,0.0
Macalester College.csv,unc,0.0
Macalester College.csv,unchanged,0.0
Macalester College.csv,unconstitutional,0.0
Macalester College.csv,undergraduate,0.0
Macalester College.csv,undergraduates,0.0
Macalester College.csv,underrepresented,0.1420003040544688
Macalester College.csv,understand,0.0
Macalester College.csv,understanding,0.0
Macalester College.csv,understood,0.0
Macalester College.csv,undeterred,0.0
Macalester College.csv,union,0.0
Macalester College.csv,unique,0.0
Macalester College.csv,united,0.0
Macalester College.csv,universities,0.0
Macalester College.csv,university,0.0
Macalester College.csv,unlawful,0.0
Macalester College.csv,unwavering,0.0
Macalester College.csv,updates,0.0
Macalester College.csv,use,0.0
Macalester College.csv,used,0.0
Macalester College.csv,using,0.0
Macalester College.csv,value,0.0
Macalester College.csv,valued,0.0
Macalester College.csv,values,0.0
Macalester College.csv,vanderbilt,0.0
Macalester College.csv,varied,0.0
Macalester College.csv,variety,0.0
Macalester College.csv,various,0.0
Macalester College.csv,vassar,0.0
Macalester College.csv,ve,0.0
Macalester College.csv,vi,0.0
Macalester College.csv,vibrant,0.0
Macalester College.csv,vice,0.0
Macalester College.csv,view,0.0
Macalester College.csv,viewpoints,0.0
Macalester College.csv,views,0.0
Macalester College.csv,violate,0.0
Macalester College.csv,vision,0.0
Macalester College.csv,visit,0.0
Macalester College.csv,vital,0.0
Macalester College.csv,vitally,0.0
Macalester College.csv,voices,0.0
Macalester College.csv,wake,0.0
Macalester College.csv,want,0.0
Macalester College.csv,washington,0.0
Macalester College.csv,washu,0.0
Macalester College.csv,waver,0.0
Macalester College.csv,way,0.0
Macalester College.csv,ways,0.0
Macalester College.csv,webb,0.0
Macalester College.csv,weeks,0.0
Macalester College.csv,welcome,0.0
Macalester College.csv,welcomes,0.0
Macalester College.csv,welcoming,0.0
Macalester College.csv,wellesley,0.0
Macalester College.csv,wesleyan,0.0
Macalester College.csv,white,0.0
Macalester College.csv,wide,0.0
Macalester College.csv,wider,0.0
Macalester College.csv,williams,0.0
Macalester College.csv,women,0.0
Macalester College.csv,words,0.0
Macalester College.csv,work,0.0
Macalester College.csv,workforce,0.20141272032352261
Macalester College.csv,working,0.0
Macalester College.csv,world,0.0
Macalester College.csv,write,0.0
Macalester College.csv,writing,0.0
Macalester College.csv,wrote,0.0
Macalester College.csv,yale,0.0
Macalester College.csv,year,0.0
Macalester College.csv,years,0.0
Macalester College.csv,yesterday,0.0
Macalester College.csv,york,0.0
Macalester College.csv,young,0.0
Massachusetts Institute of Technology.csv,100,0.0
Massachusetts Institute of Technology.csv,11,0.0
Massachusetts Institute of Technology.csv,14th,0.0
Massachusetts Institute of Technology.csv,1978,0.0
Massachusetts Institute of Technology.csv,1996,0.0
Massachusetts Institute of Technology.csv,20,0.0
Massachusetts Institute of Technology.csv,2022,0.0
Massachusetts Institute of Technology.csv,2023,0.0
Massachusetts Institute of Technology.csv,209,0.0
Massachusetts Institute of Technology.csv,237,0.0
Massachusetts Institute of Technology.csv,25,0.0
Massachusetts Institute of Technology.csv,29,0.0
Massachusetts Institute of Technology.csv,30,0.0
Massachusetts Institute of Technology.csv,32,0.0
Massachusetts Institute of Technology.csv,322,0.0
Massachusetts Institute of Technology.csv,40,0.055209495827960725
Massachusetts Institute of Technology.csv,50,0.0
Massachusetts Institute of Technology.csv,615,0.0
Massachusetts Institute of Technology.csv,abide,0.0
Massachusetts Institute of Technology.csv,ability,0.0
Massachusetts Institute of Technology.csv,able,0.0
Massachusetts Institute of Technology.csv,absolutely,0.055209495827960725
Massachusetts Institute of Technology.csv,academic,0.02485018924017474
Massachusetts Institute of Technology.csv,academically,0.0
Massachusetts Institute of Technology.csv,access,0.0
Massachusetts Institute of Technology.csv,accessible,0.0
Massachusetts Institute of Technology.csv,accomplishments,0.0
Massachusetts Institute of Technology.csv,account,0.0
Massachusetts Institute of Technology.csv,achieve,0.0
Massachusetts Institute of Technology.csv,achieved,0.0
Massachusetts Institute of Technology.csv,achievements,0.0
Massachusetts Institute of Technology.csv,achieving,0.0
Massachusetts Institute of Technology.csv,acknowledge,0.0
Massachusetts Institute of Technology.csv,act,0.0
Massachusetts Institute of Technology.csv,action,0.0
Massachusetts Institute of Technology.csv,actions,0.0
Massachusetts Institute of Technology.csv,actively,0.0
Massachusetts Institute of Technology.csv,activities,0.0
Massachusetts Institute of Technology.csv,adapt,0.0
Massachusetts Institute of Technology.csv,addition,0.0
Massachusetts Institute of Technology.csv,additional,0.0
Massachusetts Institute of Technology.csv,address,0.0
Massachusetts Institute of Technology.csv,adjustments,0.0
Massachusetts Institute of Technology.csv,administrators,0.0
Massachusetts Institute of Technology.csv,admission,0.0
Massachusetts Institute of Technology.csv,admissions,0.08237570303220648
Massachusetts Institute of Technology.csv,admit,0.03789992472873124
Massachusetts Institute of Technology.csv,admitted,0.0
Massachusetts Institute of Technology.csv,admitting,0.0
Massachusetts Institute of Technology.csv,adopted,0.0
Massachusetts Institute of Technology.csv,advance,0.09921427489216761
Massachusetts Institute of Technology.csv,advancing,0.0
Massachusetts Institute of Technology.csv,affect,0.047477219640747303
Massachusetts Institute of Technology.csv,affected,0.0
Massachusetts Institute of Technology.csv,affirm,0.0
Massachusetts Institute of Technology.csv,affirmative,0.0
Massachusetts Institute of Technology.csv,affordable,0.0
Massachusetts Institute of Technology.csv,african,0.0
Massachusetts Institute of Technology.csv,ago,0.0
Massachusetts Institute of Technology.csv,agree,0.0
Massachusetts Institute of Technology.csv,ahead,0.0
Massachusetts Institute of Technology.csv,aid,0.0
Massachusetts Institute of Technology.csv,al,0.0
Massachusetts Institute of Technology.csv,allow,0.0
Massachusetts Institute of Technology.csv,allowed,0.0
Massachusetts Institute of Technology.csv,allowing,0.05212629552276096
Massachusetts Institute of Technology.csv,alter,0.0
Massachusetts Institute of Technology.csv,alumni,0.04400477906420688
Massachusetts Institute of Technology.csv,amendment,0.0
Massachusetts Institute of Technology.csv,america,0.0
Massachusetts Institute of Technology.csv,american,0.0
Massachusetts Institute of Technology.csv,americans,0.0
Massachusetts Institute of Technology.csv,amicus,0.0
Massachusetts Institute of Technology.csv,analyze,0.0
Massachusetts Institute of Technology.csv,analyzing,0.0
Massachusetts Institute of Technology.csv,announced,0.0
Massachusetts Institute of Technology.csv,answers,0.05918443235809988
Massachusetts Institute of Technology.csv,anticipated,0.055209495827960725
Massachusetts Institute of Technology.csv,anticipating,0.0
Massachusetts Institute of Technology.csv,applicant,0.0
Massachusetts Institute of Technology.csv,applicants,0.0
Massachusetts Institute of Technology.csv,application,0.0
Massachusetts Institute of Technology.csv,applications,0.0
Massachusetts Institute of Technology.csv,apply,0.0
Massachusetts Institute of Technology.csv,appointment,0.0
Massachusetts Institute of Technology.csv,appreciate,0.05212629552276096
Massachusetts Institute of Technology.csv,approach,0.0
Massachusetts Institute of Technology.csv,approaches,0.0
Massachusetts Institute of Technology.csv,area,0.0
Massachusetts Institute of Technology.csv,areas,0.0
Massachusetts Institute of Technology.csv,argued,0.0
Massachusetts Institute of Technology.csv,argument,0.0
Massachusetts Institute of Technology.csv,arguments,0.0
Massachusetts Institute of Technology.csv,array,0.0
Massachusetts Institute of Technology.csv,arts,0.0
Massachusetts Institute of Technology.csv,aspects,0.0
Massachusetts Institute of Technology.csv,assess,0.0
Massachusetts Institute of Technology.csv,assessing,0.0
Massachusetts Institute of Technology.csv,assessment,0.0
Massachusetts Institute of Technology.csv,association,0.0
Massachusetts Institute of Technology.csv,assumptions,0.0
Massachusetts Institute of Technology.csv,assure,0.0
Massachusetts Institute of Technology.csv,attend,0.0
Massachusetts Institute of Technology.csv,attention,0.05212629552276096
Massachusetts Institute of Technology.csv,attract,0.0
Massachusetts Institute of Technology.csv,attracting,0.0
Massachusetts Institute of Technology.csv,august,0.0
Massachusetts Institute of Technology.csv,available,0.0
Massachusetts Institute of Technology.csv,away,0.049607137446083804
Massachusetts Institute of Technology.csv,babson,0.0
Massachusetts Institute of Technology.csv,background,0.0
Massachusetts Institute of Technology.csv,backgrounds,0.0
Massachusetts Institute of Technology.csv,bakke,0.0
Massachusetts Institute of Technology.csv,ban,0.0
Massachusetts Institute of Technology.csv,banned,0.0
Massachusetts Institute of Technology.csv,banning,0.0
Massachusetts Institute of Technology.csv,barnard,0.0
Massachusetts Institute of Technology.csv,barriers,0.0
Massachusetts Institute of Technology.csv,based,0.0
Massachusetts Institute of Technology.csv,basis,0.0
Massachusetts Institute of Technology.csv,bates,0.0
Massachusetts Institute of Technology.csv,bedrock,0.0
Massachusetts Institute of Technology.csv,begun,0.0
Massachusetts Institute of Technology.csv,belief,0.0
Massachusetts Institute of Technology.csv,beliefs,0.0
Massachusetts Institute of Technology.csv,believe,0.03605490600392859
Massachusetts Institute of Technology.csv,belong,0.0
Massachusetts Institute of Technology.csv,belonging,0.0
Massachusetts Institute of Technology.csv,benefit,0.0
Massachusetts Institute of Technology.csv,benefits,0.0
Massachusetts Institute of Technology.csv,best,0.0
Massachusetts Institute of Technology.csv,better,0.0
Massachusetts Institute of Technology.csv,black,0.0
Massachusetts Institute of Technology.csv,blind,0.0
Massachusetts Institute of Technology.csv,body,0.02410313617886047
Massachusetts Institute of Technology.csv,boston,0.0
Massachusetts Institute of Technology.csv,bounds,0.055209495827960725
Massachusetts Institute of Technology.csv,brief,0.0
Massachusetts Institute of Technology.csv,briefs,0.0
Massachusetts Institute of Technology.csv,brightest,0.0
Massachusetts Institute of Technology.csv,bring,0.0
Massachusetts Institute of Technology.csv,bringing,0.0
Massachusetts Institute of Technology.csv,brings,0.045632200915944665
Massachusetts Institute of Technology.csv,broad,0.0
Massachusetts Institute of Technology.csv,broadly,0.0
Massachusetts Institute of Technology.csv,brought,0.05212629552276096
Massachusetts Institute of Technology.csv,brown,0.0
Massachusetts Institute of Technology.csv,build,0.0
Massachusetts Institute of Technology.csv,building,0.04123208881235036
Massachusetts Institute of Technology.csv,built,0.0
